Temp_C,Humidity,Wind_kmh,Pressure_hPa,Season,Rain_Today
27.8,79,0.2,986.6,Winter,0
29.2,74,5.7,980.2,Spring,1
23.0,26,3.2,988.4,Winter,0
10.8,76,10.9,1016.9,Summer,0
12.1,100,14.3,1010.3,Summer,1
19.0,66,7.8,1041.5,Summer,1
5.3,50,30.4,1001.8,Spring,0
20.8,34,13.6,1018.9,Summer,0
29.6,94,25.0,1042.1,Spring,1
17.7,89,22.9,1016.0,Spring,0
23.7,89,33.4,1003.9,Winter,1
37.6,77,4.6,1027.6,Summer,0
31.2,76,14.4,980.4,Summer,1
36.0,73,29.2,1019.4,Summer,0
20.5,60,16.8,1024.4,Spring,0
19.3,85,27.7,1032.5,Spring,1
13.3,74,14.8,985.5,Autumn,0
19.3,42,30.2,1048.9,Autumn,0
38.7,65,18.3,1001.8,Autumn,0
31.0,42,30.7,990.9,Spring,0
28.1,56,29.9,1017.0,Winter,1
25.3,57,31.0,991.9,Spring,1
20.3,61,10.9,1014.2,Summer,1
40.1,55,16.2,1020.5,Spring,0
21.6,57,8.2,1024.1,Spring,0
19.2,62,14.9,1011.9,Summer,0
38.1,21,39.4,1017.7,Spring,0
24.4,90,32.5,1005.4,Summer,0
30.0,31,12.5,1042.9,Summer,0
10.8,90,3.1,1021.7,Winter,0
25.3,73,10.1,1033.8,Autumn,0
33.4,58,5.6,1013.2,Spring,1
40.7,63,3.5,1030.3,Winter,0
34.4,42,26.9,1023.5,Winter,0
26.1,55,8.3,999.4,Spring,1
22.2,58,5.6,1001.7,Autumn,0
39.3,47,37.3,988.3,Winter,0
25.9,43,6.5,1016.9,Autumn,0
25.5,98,15.9,981.5,Winter,1
21.1,50,4.5,1049.1,Winter,0
27.8,27,31.4,1021.0,Winter,0
27.8,62,12.9,996.9,Winter,0
21.3,36,38.9,1019.8,Summer,0
21.5,31,1.9,987.1,Summer,0
11.2,87,6.4,1035.3,Spring,1
29.6,100,32.9,1046.6,Summer,0
26.8,83,34.6,989.2,Winter,1
16.0,55,21.6,983.7,Spring,1
25.3,78,11.8,1005.0,Spring,0
20.4,51,11.7,1048.4,Winter,1
31.5,69,14.4,1005.7,Summer,0
40.8,73,0.6,1019.2,Spring,0
19.8,71,16.3,1030.2,Autumn,0
23.0,83,3.9,991.9,Summer,0
5.0,63,14.5,1048.7,Autumn,0
6.9,69,4.5,1018.2,Autumn,0
28.2,23,37.7,1030.9,Winter,0
20.9,41,15.4,1037.8,Spring,0
16.2,89,0.5,1005.8,Summer,1
40.1,69,17.9,980.4,Autumn,1
20.1,68,1.7,1000.9,Spring,1
21.1,64,38.7,1003.7,Winter,1
22.4,59,24.9,1041.6,Winter,0
23.8,50,33.5,1001.5,Spring,0
21.8,37,36.1,992.4,Spring,0
20.1,97,23.4,1030.2,Spring,1
19.7,40,3.5,995.4,Summer,0
22.1,97,31.0,1006.6,Spring,0
24.7,92,4.4,986.3,Summer,0
47.4,79,24.6,1036.3,Winter,1
39.7,43,27.9,1041.9,Spring,0
17.6,27,23.9,1013.9,Spring,0
11.7,37,1.5,981.2,Summer,0
15.4,31,24.2,1004.6,Spring,0
34.1,86,13.6,1017.6,Autumn,1
16.0,74,6.7,995.5,Spring,0
26.6,68,39.5,995.7,Autumn,0
21.7,93,36.6,1026.7,Spring,0
26.0,63,18.7,1017.4,Spring,1
38.2,28,4.5,993.2,Spring,0
25.0,35,34.4,982.7,Winter,0
33.8,63,37.3,1016.8,Autumn,0
33.0,91,11.8,983.2,Winter,0
31.7,76,35.7,1025.4,Summer,1
23.5,82,16.6,995.5,Autumn,0
23.1,69,8.1,986.2,Summer,0
26.2,79,28.4,999.3,Winter,1
37.0,34,30.5,1030.6,Winter,0
28.2,93,8.8,1039.4,Winter,0
9.9,75,35.3,1016.4,Summer,1
32.2,32,3.2,990.1,Autumn,0
30.6,45,12.8,1040.7,Spring,0
16.4,54,29.8,989.4,Winter,0
30.6,31,27.6,1031.9,Summer,0
28.6,86,15.1,985.6,Winter,0
22.4,62,23.8,999.3,Summer,0
21.3,35,21.9,1017.4,Winter,0
34.8,35,39.2,1045.2,Spring,0
22.5,68,35.2,1040.1,Autumn,1
25.9,73,25.8,1035.0,Winter,0
25.4,97,8.8,981.3,Winter,0
24.5,36,8.0,1013.2,Summer,0
16.7,22,38.9,1041.5,Spring,0
30.4,86,12.7,1013.9,Summer,1
34.0,47,15.4,985.8,Autumn,0
8.4,54,24.7,1010.8,Autumn,1
27.8,22,21.5,1005.9,Spring,0
36.2,42,9.0,1002.1,Winter,0
9.1,52,18.4,1042.8,Winter,0
19.8,27,8.1,995.2,Spring,0
41.9,74,22.1,1006.6,Spring,1
22.0,85,24.1,1017.1,Winter,0
24.2,84,33.1,1038.5,Autumn,1
26.9,72,24.1,994.2,Spring,1
18.0,62,2.5,1031.7,Summer,0
14.4,51,1.1,994.9,Autumn,0
23.4,53,11.3,991.9,Spring,0
27.8,43,16.5,1035.1,Spring,0
18.9,93,20.2,1045.1,Autumn,1
33.5,93,19.5,991.2,Winter,1
36.9,20,2.3,981.5,Spring,0
28.0,53,30.4,1016.9,Winter,0
24.7,26,39.5,1048.6,Autumn,0
19.9,22,24.8,1023.2,Autumn,0
16.6,98,32.1,1028.6,Winter,1
36.3,87,3.8,1025.0,Spring,0
19.0,49,30.5,1002.8,Autumn,0
11.3,56,1.2,1006.2,Autumn,1
29.3,31,4.1,984.2,Summer,0
19.6,65,24.7,1032.6,Winter,1
14.0,85,11.0,986.5,Winter,0
34.1,37,6.1,983.0,Spring,0
26.1,30,7.4,984.9,Spring,0
27.6,35,39.7,1026.9,Winter,0
28.5,42,33.0,1025.1,Spring,0
33.1,62,22.4,988.8,Autumn,0
28.7,47,2.3,1003.2,Autumn,0
52.5,82,30.8,991.6,Spring,1
23.8,59,21.9,1028.8,Spring,0
34.7,85,7.1,986.1,Summer,0
15.6,64,9.4,995.0,Autumn,1
28.6,41,6.4,1038.5,Summer,0
30.6,44,11.4,1047.8,Winter,0
22.1,98,37.4,1038.8,Summer,1
17.2,28,19.0,1001.9,Summer,0
29.4,36,28.9,1006.2,Summer,0
19.1,50,1.7,1011.6,Winter,0
17.9,56,11.3,985.2,Winter,0
24.8,53,0.9,1012.2,Autumn,1
22.6,61,14.9,1012.6,Summer,0
30.5,85,4.9,983.4,Winter,1
33.6,66,1.6,1018.6,Summer,0
23.3,37,9.1,1041.4,Spring,0
29.1,69,3.1,1021.7,Spring,1
26.5,28,26.9,992.3,Spring,0
35.8,86,4.1,1036.3,Spring,1
35.8,51,39.5,1043.7,Winter,1
18.2,67,3.8,1024.3,Autumn,0
38.2,29,20.3,1040.3,Summer,0
31.1,82,15.0,1044.8,Winter,0
27.2,73,29.0,1030.2,Summer,1
32.0,93,5.3,1003.7,Summer,0
22.1,47,17.4,995.0,Autumn,0
12.2,73,0.1,1036.0,Winter,1
19.1,30,21.5,992.9,Summer,0
16.1,72,37.7,992.3,Spring,0
50.1,44,17.4,1031.8,Summer,0
36.7,97,7.0,1035.0,Spring,0
21.2,21,27.1,981.1,Winter,0
25.0,72,17.3,1016.8,Autumn,1
12.7,85,27.0,983.5,Summer,1
9.5,91,6.5,1020.9,Winter,0
34.5,72,27.5,1012.3,Spring,0
16.3,40,14.1,1004.5,Winter,0
26.7,89,12.2,981.3,Winter,0
30.3,83,6.6,997.8,Autumn,1
30.5,72,5.0,1015.4,Spring,0
34.0,79,31.8,1035.4,Summer,1
31.0,72,17.3,998.0,Winter,1
35.9,28,3.3,987.0,Spring,0
23.6,86,16.4,1021.7,Summer,0
27.2,32,12.1,1035.1,Summer,0
24.1,79,36.9,1002.9,Autumn,1
30.5,86,31.6,988.5,Autumn,0
18.5,29,23.3,988.1,Summer,0
31.5,68,7.1,1017.9,Spring,1
17.5,29,37.6,1034.3,Spring,0
31.3,46,2.5,986.8,Summer,0
24.2,86,23.8,980.8,Spring,1
29.6,31,20.2,1035.4,Summer,0
28.9,75,31.9,1034.2,Summer,1
39.6,59,37.7,995.1,Autumn,1
21.1,55,37.6,1032.9,Winter,1
21.1,74,14.5,1037.2,Spring,1
20.7,100,19.6,1037.1,Spring,1
22.1,85,7.7,995.3,Autumn,0
27.6,92,3.8,1014.1,Autumn,0
26.4,82,31.4,1016.8,Spring,0
31.3,67,34.6,1043.5,Autumn,0
19.5,85,36.0,994.3,Winter,1
25.8,57,6.5,1014.4,Summer,0
32.8,65,20.4,1008.1,Spring,1
37.1,88,1.7,1044.6,Winter,0
17.8,64,21.9,985.7,Autumn,1
29.3,87,6.9,1037.3,Spring,1
26.3,40,32.8,1042.3,Summer,0
28.2,75,33.5,1024.4,Winter,1
19.0,21,28.8,981.7,Summer,0
30.2,34,15.5,1049.9,Autumn,0
22.3,83,16.7,990.6,Autumn,0
25.4,75,2.8,991.3,Summer,0
10.7,44,18.6,1009.1,Autumn,0
16.4,100,6.9,1000.6,Winter,0
25.7,98,7.2,1030.4,Summer,1
35.6,22,17.2,995.1,Summer,0
39.1,45,29.8,1047.8,Autumn,0
39.6,54,5.3,1048.2,Winter,0
24.7,65,0.5,1044.4,Winter,1
17.8,26,1.3,1018.1,Summer,0
20.1,67,21.5,981.7,Winter,0
43.0,51,32.4,1047.4,Winter,0
42.2,77,12.9,985.0,Spring,0
30.9,40,17.3,994.7,Spring,0
11.9,94,6.6,1033.7,Autumn,1
19.3,31,24.5,991.5,Spring,0
20.8,62,10.6,1035.1,Spring,1
31.1,50,25.8,1047.6,Spring,0
26.2,84,17.0,1011.4,Summer,0
28.3,88,5.8,1033.2,Winter,1
43.4,89,31.2,1010.7,Autumn,0
33.3,73,30.9,984.4,Autumn,0
32.5,64,31.6,1042.8,Winter,0
25.0,36,38.0,1049.3,Summer,0
35.8,59,38.5,980.9,Summer,1
21.1,62,26.5,1017.6,Winter,0
28.7,65,13.1,1043.7,Summer,1
38.7,25,37.5,1015.2,Winter,0
9.3,97,31.3,1047.6,Winter,0
30.5,59,5.3,1039.1,Summer,0
29.7,73,26.9,980.4,Spring,1
29.7,22,10.7,1018.6,Spring,0
29.1,37,23.6,1018.7,Autumn,0
29.9,42,20.5,1047.4,Autumn,0
41.5,77,18.1,1037.4,Autumn,1
9.5,98,18.3,1028.9,Spring,0
7.5,59,25.7,1033.0,Autumn,0
32.0,22,10.9,982.4,Winter,0
32.9,67,3.8,1043.5,Winter,0
19.6,94,39.0,987.8,Spring,1
29.2,87,4.1,994.5,Summer,0
18.5,67,8.3,986.0,Summer,0
44.7,91,6.0,1023.5,Summer,0
7.7,66,6.0,981.8,Summer,1
36.0,61,16.0,1049.4,Autumn,0
19.4,85,12.3,1004.1,Summer,1
13.1,93,35.2,1030.2,Summer,1
9.1,59,30.1,1005.9,Winter,0
35.6,70,21.5,1024.7,Spring,1
26.3,89,19.9,994.0,Summer,1
13.8,84,21.5,999.9,Summer,0
10.2,22,12.6,1027.5,Spring,0
38.0,75,4.5,986.6,Spring,0
24.4,98,32.7,1034.5,Spring,1
22.8,23,6.7,1019.3,Winter,0
19.0,54,32.8,1049.4,Winter,1
24.4,98,29.0,984.4,Summer,1
27.9,28,9.2,988.0,Summer,0
24.7,49,37.6,1029.0,Summer,0
37.9,63,20.8,1028.4,Summer,1
23.7,96,7.9,1035.5,Summer,0
11.2,34,22.9,1049.7,Winter,0
36.0,87,27.8,987.1,Autumn,0
28.6,28,37.0,1039.1,Summer,0
23.2,56,37.1,1049.2,Spring,0
23.0,91,3.9,1024.9,Winter,0
37.2,99,22.4,985.8,Summer,1
29.6,58,19.6,1039.3,Winter,1
15.4,28,28.5,980.6,Autumn,0
13.4,99,12.5,981.0,Summer,1
20.2,98,26.6,1023.2,Summer,0
31.9,53,38.7,1035.5,Autumn,1
17.0,96,29.8,1036.5,Spring,0
29.6,61,33.9,1020.5,Spring,0
30.4,51,1.8,987.0,Autumn,0
31.7,93,23.6,984.3,Autumn,0
31.9,20,8.0,1028.3,Spring,0
26.0,98,36.3,1028.5,Autumn,1
21.0,69,6.6,1003.8,Summer,1
23.9,96,4.3,1038.6,Summer,1
31.6,81,1.0,1034.6,Autumn,1
24.5,94,25.1,994.5,Summer,1
15.9,95,33.9,982.2,Autumn,1
27.6,94,23.3,1000.0,Spring,1
22.6,96,30.5,1038.8,Spring,0
24.7,73,16.4,1013.6,Spring,0
11.3,57,2.3,1034.6,Winter,1
25.5,77,20.1,1018.3,Autumn,0
13.6,21,36.3,1044.8,Autumn,0
35.7,30,1.1,997.5,Winter,0
28.8,76,23.3,983.9,Spring,0
35.4,61,14.8,1027.8,Autumn,0
31.0,61,26.6,1034.5,Autumn,1
27.7,96,17.1,1004.9,Spring,0
22.6,89,35.9,1045.0,Summer,1
23.6,44,26.6,1012.4,Summer,0
39.4,57,19.1,1026.7,Spring,0
23.6,52,4.3,995.5,Autumn,1
17.3,40,13.1,981.2,Summer,0
17.9,66,9.7,1039.7,Summer,1
31.8,68,28.2,1003.6,Autumn,1
23.7,24,30.5,982.1,Winter,0
25.4,61,35.3,1003.9,Spring,1
24.2,44,25.9,1009.0,Autumn,0
30.0,44,18.0,1003.2,Summer,0
31.6,25,2.0,1025.2,Autumn,0
27.7,48,36.8,1004.5,Autumn,0
34.0,22,36.5,1015.8,Spring,0
27.9,25,10.6,1011.7,Spring,0
27.2,29,34.8,1046.7,Spring,0
9.1,97,36.5,1021.7,Summer,0
21.9,59,2.5,1022.5,Summer,1
38.8,28,33.9,1004.5,Winter,0
14.6,80,19.8,993.0,Autumn,1
20.6,39,36.4,1021.1,Spring,0
25.0,73,5.3,1022.2,Winter,0
37.6,42,3.3,994.0,Winter,0
26.1,29,32.1,1011.5,Spring,0
24.3,69,7.7,1000.9,Spring,0
22.0,44,2.6,1049.8,Summer,0
13.2,75,38.1,980.1,Autumn,0
34.2,58,17.0,993.6,Summer,0
19.3,74,14.3,1000.2,Autumn,0
26.4,89,0.0,1005.5,Summer,1
28.8,51,3.8,985.5,Summer,1
12.5,50,0.6,1031.5,Autumn,0
26.4,27,4.8,997.8,Winter,0
14.2,84,25.1,1028.6,Winter,0
28.5,80,1.7,1010.0,Spring,1
18.3,78,32.6,1017.8,Spring,0
11.1,23,4.5,1047.3,Summer,0
35.0,92,33.6,1019.3,Summer,1
29.0,66,19.0,1004.5,Spring,0
20.5,74,37.8,1004.5,Winter,1
24.1,45,28.1,1021.5,Autumn,0
25.2,21,24.2,1031.0,Autumn,0
17.4,20,34.9,1008.2,Autumn,0
21.0,82,7.7,1049.7,Summer,1
31.4,29,14.4,1045.0,Autumn,0
30.8,91,35.0,992.1,Autumn,0
14.1,54,22.4,1035.9,Autumn,0
27.7,47,19.9,1043.3,Winter,0
27.6,40,24.6,1013.2,Winter,0
14.6,23,25.3,1006.2,Winter,0
22.8,35,17.5,995.2,Winter,0
29.5,78,19.8,996.2,Summer,0
32.3,54,26.6,1031.3,Autumn,0
17.6,65,26.0,988.9,Autumn,1
19.9,80,35.3,1023.8,Winter,1
16.1,31,38.4,1025.4,Spring,0
28.5,55,6.8,1038.6,Winter,0
18.1,83,39.6,1006.5,Autumn,0
27.9,46,19.2,1027.6,Winter,0
29.6,72,32.0,1030.3,Winter,1
6.4,99,36.3,1020.6,Autumn,1
26.3,99,14.1,984.0,Spring,0
27.0,38,1.3,984.4,Winter,0
14.2,100,37.1,1000.4,Winter,0
26.6,72,19.4,1002.3,Spring,1
30.2,61,27.7,1029.3,Summer,1
46.9,55,5.9,1018.4,Winter,1
15.9,40,39.1,990.5,Spring,0
35.6,51,13.7,1044.3,Summer,0
14.4,22,37.7,1046.1,Winter,0
28.4,56,20.2,991.5,Autumn,0
34.7,28,17.2,1021.0,Winter,0
3.3,33,38.3,1047.4,Autumn,0
40.2,96,15.4,1003.5,Winter,1
19.7,65,24.8,1027.0,Spring,0
29.2,57,1.3,1012.0,Summer,0
33.3,52,3.5,1005.0,Autumn,0
22.1,78,30.4,1024.1,Autumn,1
17.2,97,39.6,1001.6,Spring,0
24.3,57,34.8,1007.5,Autumn,1
29.1,82,12.2,1034.7,Summer,0
30.1,85,19.0,983.3,Winter,1
33.3,60,10.3,986.7,Summer,0
36.0,97,25.8,1018.3,Summer,1
22.6,90,16.1,996.2,Winter,0
42.2,77,19.1,986.7,Summer,0
22.5,97,23.9,1002.4,Winter,0
24.4,87,37.0,1038.9,Summer,0
22.2,92,39.6,989.9,Winter,1
14.5,94,12.8,1014.3,Spring,1
31.8,47,13.2,1001.2,Summer,0
39.4,76,18.4,996.9,Summer,0
43.1,81,36.6,1012.7,Winter,1
33.2,28,25.6,1002.9,Autumn,0
34.1,76,31.6,1004.7,Winter,1
13.2,83,19.3,1035.6,Spring,1
4.1,59,35.6,1020.9,Summer,1
24.4,62,3.3,1039.0,Autumn,0
26.1,52,25.1,1005.6,Winter,0
29.9,64,12.0,1043.6,Summer,0
13.6,30,39.8,1003.5,Winter,0
22.1,96,14.5,1012.1,Winter,1
22.7,75,26.1,999.3,Winter,1
15.4,73,11.5,1034.6,Spring,0
20.8,27,11.5,1047.1,Winter,0
21.2,43,22.1,1016.5,Spring,0
20.8,43,29.0,1015.9,Summer,0
4.1,86,29.3,1006.4,Spring,0
15.9,68,5.2,994.1,Winter,1
28.2,51,2.5,1048.1,Autumn,0
29.3,92,12.1,1007.2,Spring,0
24.6,36,14.2,1030.5,Spring,0
20.3,84,1.9,1001.7,Winter,1
19.8,64,27.6,1008.0,Spring,0
30.2,38,23.2,993.9,Spring,0
37.7,76,9.2,1030.7,Summer,0
14.0,57,18.6,1024.3,Summer,0
18.4,21,28.5,1017.0,Summer,0
20.7,66,29.9,1049.2,Spring,1
26.5,66,27.9,987.1,Summer,0
27.0,79,26.6,1031.1,Spring,0
32.2,98,36.2,1018.2,Summer,0
22.4,66,13.7,1047.9,Spring,0
35.0,61,17.4,985.1,Summer,0
21.5,72,19.5,1031.6,Autumn,0
26.9,53,29.2,1030.9,Summer,1
13.6,56,38.5,1027.2,Winter,1
20.1,39,2.7,1015.4,Autumn,0
30.4,46,7.1,1038.3,Autumn,0
32.3,74,29.2,982.3,Spring,0
23.0,44,19.6,982.8,Summer,0
16.2,41,38.0,1036.7,Spring,0
37.9,80,26.7,1041.4,Spring,1
14.9,39,18.5,1000.9,Spring,0
36.3,75,11.6,1014.9,Autumn,0
22.5,78,33.1,1019.6,Winter,1
28.5,92,32.6,1012.1,Autumn,0
17.6,67,21.8,1031.4,Autumn,0
23.6,85,31.4,991.9,Summer,0
40.9,96,13.8,980.7,Summer,1
8.6,79,24.1,1028.3,Summer,1
18.8,22,26.2,1043.5,Autumn,0
36.4,26,5.0,1009.7,Autumn,0
21.4,51,24.8,1048.3,Summer,0
37.5,45,20.9,1020.9,Spring,0
27.5,94,18.3,984.9,Autumn,1
21.1,30,3.1,990.6,Winter,0
26.1,47,10.4,998.4,Winter,0
24.5,54,20.6,1007.6,Winter,1
10.9,91,14.9,1044.0,Spring,1
31.8,88,37.6,1037.6,Autumn,0
13.0,23,3.2,988.8,Winter,0
15.0,78,10.0,1003.0,Winter,1
30.2,91,12.4,1033.4,Spring,1
38.8,85,26.5,1033.9,Winter,1
22.2,54,3.7,1038.9,Summer,1
7.7,53,38.3,1029.0,Autumn,1
28.3,23,22.6,1031.6,Winter,0
16.8,40,30.1,1043.6,Spring,0
11.1,36,16.7,1042.3,Winter,0
22.7,33,6.1,1030.9,Winter,0
15.2,58,4.9,1041.3,Autumn,0
21.7,34,36.2,1017.0,Winter,0
34.2,84,22.8,1035.7,Autumn,0
21.2,61,22.2,980.9,Spring,1
18.1,50,14.5,1014.4,Summer,0
24.4,80,2.3,1024.0,Autumn,0
19.3,37,12.9,1012.1,Autumn,0
22.7,89,11.7,995.6,Spring,1
30.4,85,31.9,988.0,Autumn,1
39.1,96,16.5,1036.9,Summer,0
17.3,36,10.7,994.5,Summer,0
16.3,39,3.9,993.6,Spring,0
27.9,27,39.3,1026.5,Spring,0
17.2,30,19.3,1029.4,Autumn,0
10.1,32,1.9,1021.5,Winter,0
18.7,37,17.2,995.8,Summer,0
9.0,85,6.5,1040.0,Winter,1
32.6,69,21.1,1016.5,Winter,1
18.0,53,26.7,1021.0,Summer,0
25.8,58,15.4,992.2,Winter,0
6.0,66,20.1,1049.0,Spring,1
15.3,56,18.0,1045.7,Summer,0
22.2,55,10.6,1030.4,Spring,1
25.5,97,13.2,1028.1,Autumn,0
30.3,40,4.9,1011.9,Summer,0
8.3,69,19.1,1013.9,Autumn,1
27.9,63,15.9,995.0,Spring,0
20.9,92,30.0,1049.0,Summer,1
23.6,58,27.2,1009.1,Winter,1
22.3,82,34.6,1008.7,Spring,1
22.1,87,36.7,1009.8,Summer,0
16.8,71,17.0,1037.5,Winter,1
24.3,43,16.2,1004.6,Summer,0
29.3,66,34.0,1017.1,Winter,1
29.8,83,33.8,1025.0,Winter,0
20.4,88,34.0,1006.6,Summer,0
29.8,52,15.4,1022.1,Spring,0
32.2,81,8.9,991.7,Summer,1
32.7,51,32.3,1009.5,Spring,1
34.7,29,0.1,992.4,Winter,0
43.4,97,11.3,1029.3,Spring,1
8.3,26,14.6,1033.7,Autumn,0
31.0,44,3.7,1017.4,Winter,0
26.8,90,17.5,1020.9,Summer,0
29.6,93,17.8,1043.5,Winter,1
9.2,75,30.6,980.2,Spring,1
26.0,76,2.4,995.1,Summer,1
35.6,92,4.0,1031.3,Autumn,0
25.8,92,15.9,1035.3,Spring,0
34.7,63,9.0,986.0,Summer,1
36.6,95,8.4,1020.0,Spring,0
36.4,63,16.5,1000.2,Winter,1
29.2,80,15.3,1011.1,Winter,0
16.3,75,23.8,1036.1,Winter,0
28.0,35,8.0,984.4,Autumn,0
28.9,78,31.1,1032.7,Winter,1
27.6,25,22.4,1015.5,Winter,0
13.0,87,13.5,1047.1,Summer,1
23.8,77,36.8,996.2,Winter,1
38.1,73,23.0,1024.2,Summer,1
27.3,34,30.3,1024.8,Summer,0
38.9,58,37.3,1047.9,Autumn,0
19.3,86,26.2,1014.0,Autumn,1
13.8,67,2.6,1017.0,Spring,1
30.6,68,37.9,1049.8,Spring,0
29.9,92,29.4,1022.5,Spring,1
25.9,45,5.9,1016.1,Spring,0
28.3,78,11.6,1002.9,Summer,1
31.3,20,29.5,987.8,Spring,0
21.7,63,7.3,999.7,Summer,0
18.5,27,17.2,1013.8,Winter,0
6.8,72,32.3,1008.1,Spring,1
38.0,80,37.1,991.2,Summer,0
13.0,58,29.6,1021.6,Winter,1
17.9,79,32.1,1038.4,Winter,1
18.5,51,3.9,1032.3,Winter,0
27.4,79,20.7,1048.3,Spring,0
34.6,46,11.3,1032.9,Summer,0
20.8,81,13.4,1008.5,Winter,0
17.9,85,12.6,1047.2,Spring,0
16.2,80,33.1,1040.6,Autumn,0
9.6,88,15.1,999.2,Summer,1
41.6,35,6.5,1037.8,Winter,0
26.4,35,22.9,1015.1,Summer,0
36.9,51,24.3,1039.0,Summer,1
25.9,47,15.7,1020.4,Summer,0
15.8,22,16.7,1035.1,Summer,0
28.8,88,30.8,1041.1,Summer,1
29.0,48,30.4,1022.0,Spring,0
12.8,58,19.6,1045.6,Summer,1
35.8,53,2.0,1002.9,Winter,1
27.7,77,29.8,981.0,Winter,1
29.3,27,11.8,1031.9,Winter,0
22.0,89,16.3,1019.0,Summer,1
21.9,72,19.7,993.1,Autumn,1
30.9,23,17.4,984.1,Spring,0
26.1,60,23.8,1047.4,Spring,0
28.2,95,23.4,1006.4,Spring,0
25.5,100,21.7,988.4,Summer,1
28.1,52,5.7,1034.9,Winter,0
27.7,32,35.7,988.3,Winter,0
21.6,46,5.2,1032.0,Summer,0
24.9,93,39.0,1013.0,Summer,1
11.5,68,34.4,1012.3,Winter,0
34.8,66,2.8,1000.9,Summer,0
26.3,55,32.6,994.6,Summer,0
29.7,76,31.9,1024.8,Spring,0
39.9,97,10.6,1029.3,Summer,0
13.6,71,20.0,1039.4,Summer,0
31.1,39,25.6,1048.2,Summer,0
26.8,53,25.4,1016.3,Autumn,1
17.2,78,13.6,1049.5,Autumn,1
30.3,88,20.0,985.6,Summer,1
28.0,90,2.6,1049.9,Summer,1
39.2,87,22.2,1041.8,Autumn,1
23.7,42,12.5,998.2,Spring,0
20.4,78,25.2,1007.7,Autumn,1
37.3,53,27.9,1008.5,Autumn,0
14.4,48,26.4,1037.9,Autumn,0
28.9,38,1.7,1008.2,Spring,0
27.3,30,29.5,1019.1,Winter,0
28.1,35,26.2,1027.7,Summer,0
11.5,90,28.2,1027.2,Spring,0
11.0,87,22.2,1018.7,Spring,0
30.7,50,17.2,998.0,Winter,0
33.9,32,39.9,1015.5,Autumn,0
37.8,22,18.6,985.7,Summer,0
26.8,50,8.7,983.3,Spring,0
14.5,64,15.3,1006.5,Winter,0
25.0,71,38.6,993.9,Winter,1
34.9,79,30.9,1001.9,Autumn,1
32.1,94,25.7,1002.7,Winter,0
25.3,44,35.8,1028.6,Spring,0
22.4,24,18.9,1035.4,Autumn,0
27.6,81,19.3,1023.3,Spring,1
16.8,68,38.0,986.1,Autumn,0
10.5,30,30.8,1008.5,Winter,0
21.8,21,18.7,1003.1,Spring,0
17.7,99,15.5,1040.3,Winter,1
20.1,45,37.8,1029.0,Winter,0
26.3,84,0.1,1027.7,Winter,0
24.3,54,25.7,1031.0,Autumn,1
9.8,92,21.2,983.7,Winter,0
22.5,92,13.5,991.0,Spring,0
26.9,31,35.8,1031.3,Winter,0
15.3,24,24.8,1033.5,Autumn,0
23.8,97,39.6,1038.6,Autumn,1
36.1,22,9.2,1048.5,Autumn,0
17.6,60,34.2,1039.2,Autumn,0
26.5,26,30.4,1012.5,Spring,0
27.9,59,0.7,1003.5,Winter,1
17.7,56,6.2,996.9,Winter,0
20.5,29,8.0,1000.5,Autumn,0
22.2,89,5.0,1018.2,Winter,0
29.4,59,29.4,1002.3,Autumn,0
26.8,42,27.1,991.4,Winter,0
16.3,86,10.3,999.4,Autumn,0
21.2,82,12.0,985.8,Autumn,1
16.5,88,20.0,1024.8,Spring,1
25.2,71,24.8,1040.2,Winter,0
33.5,57,7.4,1008.9,Summer,0
21.3,33,37.8,992.1,Summer,0
20.1,44,8.9,1039.0,Spring,0
27.2,95,9.2,995.3,Spring,0
23.6,63,28.9,1019.0,Summer,0
27.8,28,20.1,1024.9,Winter,0
30.3,65,23.5,981.7,Summer,0
19.2,59,2.2,1016.5,Autumn,0
24.4,74,14.0,1005.6,Summer,1
19.2,50,22.7,1002.2,Summer,0
22.9,59,32.1,1035.9,Autumn,1
25.6,35,16.2,1039.0,Winter,0
15.4,52,29.6,990.3,Winter,0
22.6,56,18.2,1021.1,Spring,1
11.5,44,2.6,1028.3,Summer,0
23.6,22,19.2,1016.8,Summer,0
20.4,67,39.1,1039.5,Winter,1
17.7,85,14.9,982.8,Summer,1
41.2,74,5.3,1001.9,Autumn,0
27.2,44,5.7,1038.3,Autumn,0
29.4,99,26.3,994.2,Autumn,0
19.9,91,13.7,1017.3,Spring,1
10.7,99,38.3,1008.2,Autumn,0
28.9,44,13.3,1031.9,Summer,0
32.0,73,6.1,986.1,Autumn,1
24.0,45,1.1,1009.4,Spring,0
23.0,23,0.3,1000.9,Winter,0
30.0,40,2.9,1036.3,Summer,0
24.0,92,11.2,1005.7,Winter,0
21.9,85,38.2,1019.0,Autumn,0
28.9,66,7.9,1019.8,Summer,1
34.6,83,36.6,990.3,Summer,0
34.3,55,11.3,999.5,Winter,1
20.7,22,30.4,1045.3,Summer,0
24.3,50,33.9,1038.4,Autumn,0
27.8,61,9.7,1035.7,Autumn,0
28.9,91,39.3,999.2,Summer,1
36.8,23,34.0,1003.2,Summer,0
21.2,75,1.1,1008.9,Winter,1
28.2,90,19.5,1034.8,Spring,1
22.2,67,16.3,1027.5,Autumn,0
17.7,92,34.4,993.6,Autumn,1
